text,createTime,authorMeta.name,authorMeta.heart,authorMeta.video,musicMeta.musicName,musicMeta.musicAuthor,videoMeta.duration,diggCount,shareCount,playCount,commentCount,mentions,hashtags,dates,Engagement Rates,Hypehouse?
We could barely hear the audio😂@lilhuddy @addisonre @petroutv,1580100712,thehypehouse,376697346,219,est.mattiav2,est.mattiav2,12,1855497,12515,12890085,7687,"[""@lilhuddy"",""@addisonre"",""@petroutv""]",[],2020-01-26,14.551486665914151,1
@alexwaarren @k0uvr IB: @miapotestivo,1580083551,thehypehouse,376697346,219,original sound,cloudikay,6,1301849,16870,8218728,4989,"[""@alexwaarren"",""@k0uvr"",""@miapotestivo""]",[],2020-01-26,16.105995964339005,1
Wait for it... @nickaustinn @petroutv @lilhuddy,1580079515,thehypehouse,376697346,219,original sound,thehypehouse,14,1342255,8293,7534258,4772,"[""@nickaustinn"",""@petroutv"",""@lilhuddy""]",[],2020-01-26,17.988765449762937,1
@nickaustinn @avani,1580019740,thehypehouse,376697346,219,OUT WEST,JACKBOYS & Travis Scott feat. Young Thug,9,1723456,9668,9567182,5304,"[""@nickaustinn"",""@avani""]",[],2020-01-25,18.170742440145908,1
fill in the blank is punching the air @addisonre @lilhuddy,1579984558,thehypehouse,376697346,219,Young Thug - Relationship (feat. Future),oouumanii_,10,1116708,6444,6734541,14222,"[""@addisonre"",""@lilhuddy""]",[],2020-01-25,16.888663978732925,1
@nickaustinn @lilhuddy @rylandstormss,1579914832,thehypehouse,376697346,219,est.mattiav2,est.mattiav2,12,1313637,9866,8254682,5293,"[""@nickaustinn"",""@lilhuddy"",""@rylandstormss""]",[],2020-01-24,16.097482616532048,1
your fav duo is going back home:),1579821813,thehypehouse,376697346,219,original sound,omfgitsangel,12,1078118,6851,5622033,7184,[],[],2020-01-23,19.42630005907116,1
@addisonre @nickaustinn,1579818932,thehypehouse,376697346,219,U madd,baddieximvu_,8,1315765,4585,7685288,4629,"[""@addisonre"",""@nickaustinn""]",[],2020-01-23,17.240459954135744,1
fun fact : avani was my first internet friend:) @avani @lilhuddy,1579745835,thehypehouse,376697346,219,OUT WEST,JACKBOYS & Travis Scott feat. Young Thug,9,1276707,7782,6835385,4805,"[""@avani"",""@lilhuddy""]",[],2020-01-22,18.862053856512837,1
What would we be the ceos of ?  @ondreazlopez_,1579658187,thehypehouse,376697346,219,Yummy,Justin Bieber,15,1174931,14939,8191664,14451,"[""@ondreazlopez_""]","[{""id"":""12481080"",""name"":""yummychallenge"",""title"":""Yummy Yummy 🎵😋\nJoin #Yummychallenge by doing the known dance moves or show us some yummy yummy food. Let's go 🌟\nHow to shoot: \n1) Click on the shoot icon. \n2) Click on the 'sounds' at the top of your screen and select the first sound. \n3) Make your own video. \n4) Don’t forget to add #yummychallenge"",""cover"":[""https://p16-va-default.akamaized.net/obj/musically-maliva-obj/90c9352286f8648103ddbf89b035be50""]}]",2020-01-21,14.701787085017159,1
😎✌🏻😳 @lilhuddy @charlidamelio,1579587016,thehypehouse,376697346,219,Bae (Remix),"O.T. Genasis feat. G-Eazy, Rich The Kid & E 40",7,860221,2930,5195551,3907,"[""@lilhuddy"",""@charlidamelio""]",[],2020-01-20,16.68847057800029,1
The TWINS😳 @jack.wright @jameswrightt,1579579323,thehypehouse,376697346,219,Opaul,Freddie Dredd,15,1079188,8024,6520094,4338,"[""@jack"",""@jameswrightt""]",[],2020-01-20,16.741323054544917,1
We didn't even know which side was which @nickaustinn @petroutv,1579566136,thehypehouse,376697346,219,do not go right,dannykozell,10,1688924,4269,9022165,2552,"[""@nickaustinn"",""@petroutv""]",[],2020-01-20,18.795322408756657,1
🌴😎✌🏻 @lilhuddy @charlidamelio @avani,1579407172,thehypehouse,376697346,219,Verzache Needs,tootymcnooty,8,2605758,19217,12037926,12730,"[""@lilhuddy"",""@charlidamelio"",""@avani""]",[],2020-01-18,21.91162331451448,1
@nickaustinn @petroutv,1579393751,thehypehouse,376697346,219,original sound,saydenseay,5,997787,3455,6810639,2951,"[""@nickaustinn"",""@petroutv""]",[],2020-01-18,14.74447551837647,1
@lilhuddy @petroutv @rylandstormss @jeffwittektok @toddysmith,1579324191,thehypehouse,376697346,219,1.25x challenge,,9,760412,2651,5381046,4004,"[""@lilhuddy"",""@petroutv"",""@rylandstormss"",""@jeffwittektok"",""@toddysmith""]",[],2020-01-17,14.254979422216424,1
@lilhuddy @charlidamelio@nickandsienna,1579237204,thehypehouse,376697358,219,original sound,thehypehouse,14,5950668,40958,25757332,19546,"[""@lilhuddy"",""@charlidamelio"",""@nickandsienna""]",[],2020-01-16,23.337712151242993,1
@lilhuddy @charlidamelio 😂 also shout-out @tovfurniture for the couches,1579235423,thehypehouse,376697358,219,original sound,thehypehouse,35,2500666,46818,11804397,13055,"[""@lilhuddy"",""@charlidamelio"",""@tovfurniture""]",[],2020-01-16,21.69140024687411,1
@lilhuddy @nickaustinn @petroutv,1579230845,thehypehouse,376697358,219,Lil Boat,88GLAM,12,1878539,8922,11267730,5037,"[""@lilhuddy"",""@nickaustinn"",""@petroutv""]",[],2020-01-16,16.795734367081923,1
@alexwaarren @k0uvr,1579223742,thehypehouse,376697358,219,original sound,thehypehouse,22,7194862,175335,29945115,14972,"[""@alexwaarren"",""@k0uvr""]",[],2020-01-16,24.662349768902207,1
@rylandstormss @lilhuddy @nickaustinn,1579133838,thehypehouse,376697358,219,1.25x challenge,,9,1230149,5207,7149359,3273,"[""@rylandstormss"",""@lilhuddy"",""@nickaustinn""]",[],2020-01-15,17.325035712991895,1
@avani & @luvanthony in @alexwaarren new vlog. Go watch,1579131391,thehypehouse,376697358,219,original sound,thehypehouse,22,1353985,34940,7729933,11759,"[""@avani"",""@luvanthony"",""@alexwaarren""]",[],2020-01-15,18.12026055077062,1
@charlidamelio @lilhuddy,1579127261,thehypehouse,376697358,219,Kraazy,Likybo,15,1962260,18900,10177752,12408,"[""@charlidamelio"",""@lilhuddy""]",[],2020-01-15,19.587508125566433,1
when ur wife’s boyfriend says you can’t go play outside today😔,1579063580,thehypehouse,376697358,219,RIP Jew Swirled,isacc.thewamen.respektor,12,869185,3278,6219085,4700,[],[],2020-01-14,14.104373874934979,1
FINALLY @charlidamelio,1579058800,thehypehouse,376697358,219,original sound,thehypehouse,11,3443825,23077,16552889,14432,"[""@charlidamelio""]",[],2020-01-14,21.031579442114303,1
Okay last one 😂 @avani @jack.wright @jameswrightt,1579051464,thehypehouse,376697358,219,Yellow Hearts by Ant Saunders,goalsounds,8,1133998,4242,8308343,6080,"[""@avani"",""@jack"",""@jameswrightt""]",[],2020-01-14,13.773143453514136,1
@ondreazlopez_ @tonylopez__ 🥴,1579034732,thehypehouse,376697358,219,original sound,love_2die,6,710844,4121,5485007,2801,"[""@ondreazlopez_"",""@tonylopez__""]",[],2020-01-14,13.085963244896497,1
Avani quit @avani @jack.wright @jameswrightt,1578963385,thehypehouse,376697358,219,Yellow Hearts by Ant Saunders,goalsounds,8,2323659,7633,11172172,5158,"[""@avani"",""@jack"",""@jameswrightt""]",[],2020-01-13,20.913122354364038,1
@avani @jack.wright @jameswrightt also thanks @tovfurniture for the furniture,1578956125,thehypehouse,376697358,219,Yellow Hearts by Ant Saunders,goalsounds,8,1783669,14171,9680383,3833,"[""@avani"",""@jack"",""@jameswrightt"",""@tovfurniture""]",[],2020-01-13,18.611587991921393,1
@petroutv @rylandstormss @nickaustinn,1578716279,thehypehouse,376697358,219,tasty carrots by shou,baby3ater666,6,787503,2100,6277730,2879,"[""@petroutv"",""@rylandstormss"",""@nickaustinn""]",[],2020-01-10,12.623703153847012,1
This was way too fun,1578624082,thehypehouse,376697358,219,original sound,thehypehouse,6,1168005,10178,7394204,4078,[],[],2020-01-09,15.989023294461447,1
flying internationally for the first time kinda nervy,1578607430,thehypehouse,376697358,219,marry you,weboutthatclout69,10,1073997,5901,6367863,8089,[],[],2020-01-09,17.08559056625433,1
@sherinicolee @addisonre @k0uvr,1578598232,thehypehouse,376697358,219,original sound,kallidec,15,990595,8829,6817044,3158,"[""@sherinicolee"",""@addisonre"",""@k0uvr""]",[],2020-01-09,14.706990302541689,1
@addisonre @lilhuddy @nickaustinn @petroutv,1578541421,thehypehouse,376697358,219,All Dat,Moneybagg Yo & Megan Thee Stallion,8,3971025,36685,25279559,15190,"[""@addisonre"",""@lilhuddy"",""@nickaustinn"",""@petroutv""]",[],2020-01-08,15.91364786070833,1
@alexwaarren @k0uvr,1578536777,thehypehouse,376697358,219,follow me on the gram,abbeyborden,24,793055,1579,6290318,1439,"[""@alexwaarren"",""@k0uvr""]",[],2020-01-08,12.655528703000387,1
*@charlidamelio is punching the air* @lilhuddy @avani,1578454865,thehypehouse,376697358,219,VIBEZ,DaBaby,10,2088067,12122,11601119,8100,"[""@charlidamelio"",""@lilhuddy"",""@avani""]",[],2020-01-07,18.173152089897535,1
First YouTube video is up,1578439201,thehypehouse,376697358,219,original sound,thehypehouse,7,809063,8038,6870024,6026,[],[],2020-01-07,11.981428303598356,1
we posted our first youtube video press the youtube icon in our bio! @lilhuddy @alexwaarren,1578434476,thehypehouse,376697358,219,To the Right,Devour,11,1042090,2884,7089921,2880,"[""@lilhuddy"",""@alexwaarren""]",[],2020-01-07,14.77948766989082,1
Avani failed at the end😂,1578426671,thehypehouse,376697358,219,original sound,trvphouse,14,4807022,50291,23462735,12278,[],[],2020-01-07,20.754575287152157,1
@jack.wright x @avani,1578372308,thehypehouse,376697358,219,original sound,trvphouse,14,4201721,110642,21752815,17492,"[""@jack"",""@avani""]",[],2020-01-06,19.90480312548054,1
@petroutv @addisonre @k0uvr,1578357291,thehypehouse,376697358,219,Hard Times by Paramore,janapaige,15,831487,1544,6334719,3422,"[""@petroutv"",""@addisonre"",""@k0uvr""]",[],2020-01-06,13.20426367767852,1
😮,1578356972,thehypehouse,376697358,219,Hard Times by Paramore,janapaige,15,1069707,2514,6919038,4388,[],[],2020-01-06,15.560096649274074,1
@alexwaarren new vlog is 🔥,1578352906,thehypehouse,376697358,219,original sound,thehypehouse,44,1133008,24345,7494875,7757,"[""@alexwaarren""]",[],2020-01-06,15.545422705515435,1
family,1578262805,thehypehouse,376697358,219,SUGAR,BROCKHAMPTON,15,1999531,14804,11056615,12928,[],[],2020-01-05,18.335295205630295,1
Happy birthday @paperyates everyone follow him,1578262704,thehypehouse,376697358,219,original sound,thehypehouse,6,944314,2344,6302749,4372,"[""@paperyates""]",[],2020-01-05,15.089130155746325,1
@avani @nickaustinn,1578214146,thehypehouse,376697363,219,One Wish,Ray J,15,1143928,4431,6619131,9157,"[""@avani"",""@nickaustinn""]",[],2020-01-04,17.487431507247702,1
@alexwaarren,1578174809,thehypehouse,376697363,219,original sound,thehypehouse,13,795478,2924,5576042,19212,"[""@alexwaarren""]",[],2020-01-04,14.66298137639566,1
@lilhuddy,1578114912,thehypehouse,376697363,219,Beautiful Nightmare,Lil Tracy,15,656696,4708,5346353,26235,"[""@lilhuddy""]",[],2020-01-03,12.861833103799917,1
@addisonre @sherinicolee,1578096826,thehypehouse,376697363,219,All Dat,Moneybagg Yo & Megan Thee Stallion,8,4966904,95178,37489336,41984,"[""@addisonre"",""@sherinicolee""]",[],2020-01-03,13.614714328362604,1
,1578087383,thehypehouse,376697363,219,original sound,brianatovar2164,9,956007,3924,6357005,63523,[],[],2020-01-03,16.099625531205337,1
@luvanthony is punching the air. @avani @petroutv,1578028628,thehypehouse,376697363,219,tasty carrots by shou,baby3ater666,6,1307090,7557,8958954,31879,"[""@luvanthony"",""@avani"",""@petroutv""]",[],2020-01-02,15.029946576352552,1
Credit @luvanthony,1578012381,thehypehouse,376697363,219,dead to me,tra3.h,8,1487259,12059,8338644,16819,"[""@luvanthony""]",[],2020-01-02,18.18205693875407,1
@alexwaarren scared @k0uvr 😂,1577941997,thehypehouse,376697363,219,original sound,thehypehouse,25,842799,5509,6303264,10011,"[""@alexwaarren"",""@k0uvr""]",[],2020-01-01,13.617056179147818,1
@nickaustinn @lilhuddy,1577938493,thehypehouse,376697363,219,We are that bitch,djfinechina,15,1571347,9802,9394219,6066,"[""@nickaustinn"",""@lilhuddy""]",[],2020-01-01,16.895656786370427,1
100% #duet with @thehypehouse,1577924852,thehypehouse,376697363,219,Say So,Doja Cat,12,974624,4168,6269584,6729,"[""@thehypehouse""]","[{""id"":""30496"",""name"":""duet"",""title"":""Use our Duet feature because two is always better than one."",""cover"":[]}]",2020-01-01,15.719081202197785,1
@petroutv @addisonre @charlidamelio inspo: @samhurley,1577917778,thehypehouse,376697363,219,tasty carrots by shou,baby3ater666,5,2188121,16959,15340827,11075,"[""@petroutv"",""@addisonre"",""@charlidamelio"",""@samhurley""]",[],2020-01-01,14.446124710225858,1
Get @nickaustinn to 1 mil and @addisonre  to 8 mil !!!,1577837260,thehypehouse,376697363,219,In The Party,Flo Milli,15,834886,4004,6109172,4853,"[""@nickaustinn"",""@addisonre""]",[],2019-12-31,13.811086019512956,1
@daisykeech @addisonre,1577836646,thehypehouse,376697363,219,SUGAR,BROCKHAMPTON,15,1184327,6765,8030806,4287,"[""@daisykeech"",""@addisonre""]",[],2019-12-31,14.884919396633414,1
I found a ladybug!@charlidamelio,1577829349,thehypehouse,376697363,219,Blueberry Faygo,Lil Mosey,15,1036282,2968,6692021,7779,"[""@charlidamelio""]",[],2019-12-31,15.645931176844782,1
#duet with @thehypehouse,1577828180,thehypehouse,376697363,219,Say So,Doja Cat,11,624012,2218,5225984,3798,"[""@thehypehouse""]","[{""id"":""30496"",""name"":""duet"",""title"":""Use our Duet feature because two is always better than one."",""cover"":[]}]",2019-12-31,12.05568176251592,1
you in danger😈 @lilhuddy @nickaustinn,1577737386,thehypehouse,376697363,219,Topanga trippie red,absolutejake,11,584745,2871,5126793,3543,"[""@lilhuddy"",""@nickaustinn""]",[],2019-12-30,11.530775672042932,1
@rylandstormss @huston16,1577733133,thehypehouse,376697363,219,TOES,DaBaby,11,527680,1815,4957452,3366,"[""@rylandstormss"",""@huston16""]",[],2019-12-30,10.748687027126032,1
Ryland messed up @k0uvr @avani @rylandstormss @calvingoldby,1577670962,thehypehouse,376697363,219,original sound,thehypehouse,12,558039,3061,5316460,3594,"[""@k0uvr"",""@avani"",""@rylandstormss"",""@calvingoldby""]",[],2019-12-29,10.621616639643673,1
80% #duet with @thehypehouse hahaha,1577665978,thehypehouse,376697363,219,Say So,Doja Cat,11,631655,2021,5649765,3526,"[""@thehypehouse""]","[{""id"":""30496"",""name"":""duet"",""title"":""Use our Duet feature because two is always better than one."",""cover"":[]}]",2019-12-29,11.278380605211014,1
He thinks he can leave @zarbruh @nickaustinn,1577660773,thehypehouse,376697363,219,original sound,thehypehouse,9,2880732,16695,13479056,9302,"[""@zarbruh"",""@nickaustinn""]",[],2019-12-29,21.564781687975774,1
Transitions Kings @zarbruh @petroutv @nickaustinn,1577659728,thehypehouse,376697363,219,im obsessed,planetaryaudios,10,477566,1650,4731968,2136,"[""@zarbruh"",""@petroutv"",""@nickaustinn""]",[],2019-12-29,10.17234267011104,1
@nickaustinn @addisonre @brycehall,1577593515,thehypehouse,376697363,219,VIBEZ,DaBaby,10,1505548,16708,10569546,5602,"[""@nickaustinn"",""@addisonre"",""@brycehall""]",[],2019-12-28,14.455285023595149,1
Enjoy this fail,1577587368,thehypehouse,376697363,219,Bitch,sädëditś877,9,4423939,27032,26220727,20348,[],[],2019-12-28,17.052612614440477,1
@charlidamelio @lilhuddy @marcdamelio,1577579309,thehypehouse,376697363,219,original sound,thehypehouse,4,2575861,58192,15937164,20035,"[""@charlidamelio"",""@lilhuddy"",""@marcdamelio""]",[],2019-12-28,16.653452270429042,1
Shout-outs @luvanthony,1577577910,thehypehouse,376697363,219,Bitch,sädëditś877,9,1185999,7344,9433742,9008,"[""@luvanthony""]",[],2019-12-28,12.745218175353958,1
@addisonre,1577571506,thehypehouse,376697363,219,original sound,thehypehouse,5,1436965,5154,9937956,3499,"[""@addisonre""]",[],2019-12-28,14.546431881968486,1
Meet the squad,1577569009,thehypehouse,376697363,219,original sound,thehypehouse,27,1161522,17736,7928980,10075,[],[],2019-12-28,14.999823432522216,1
Besties @lilhuddy @charlidamelio,1577561681,thehypehouse,376697363,219,Lottery,K CAMP,15,2275760,18166,13697367,18369,"[""@lilhuddy"",""@charlidamelio""]",[],2019-12-28,16.881310108723817,1
@avani @nickaustinn,1577510765,thehypehouse,376697363,219,,,9,837211,7247,7215918,3056,"[""@avani"",""@nickaustinn""]",[],2019-12-27,11.745061404522612,1
@avani @rylandstormss,1577509193,thehypehouse,376697368,219,original sound,favsoundds,10,726669,3201,6475489,2789,"[""@avani"",""@rylandstormss""]",[],2019-12-27,11.314342438076878,1
@avani @rylandstormss,1577509173,thehypehouse,376697368,219,original sound,clοit,12,747831,8346,6273027,3145,"[""@avani"",""@rylandstormss""]",[],2019-12-27,12.104554946120908,1
We just vibing @jameswrightt @addisonre @jack.wright,1577508706,thehypehouse,376697368,219,Riptide - FlicFlac Remix,Vance Joy,15,3491602,80775,17721060,12563,"[""@jameswrightt"",""@addisonre"",""@jack""]",[],2019-12-27,20.229828238265657,1
Welcome @tonylopez__ @avani @ondreazlopez_,1577487295,thehypehouse,376697368,219,Round of Applause,K'ron,8,828290,5332,6394347,5132,"[""@tonylopez__"",""@avani"",""@ondreazlopez_""]",[],2019-12-27,13.117117353812672,1
70% #duet with @thehypehouse,1577486871,thehypehouse,376697368,219,Say So,Doja Cat,11,499278,1351,5237089,1797,"[""@thehypehouse""]","[{""id"":""30496"",""name"":""duet"",""title"":""Use our Duet feature because two is always better than one."",""cover"":[]}]",2019-12-27,9.59361202377886,1
@k0uvr @addisonre @alexwaarren,1577479904,thehypehouse,376697368,219,All I Want for Christmas is YOU,plottwist,12,682860,2155,5621357,3323,"[""@k0uvr"",""@addisonre"",""@alexwaarren""]",[],2019-12-27,12.245050438888688,1
@calvingoldby @charlidamelio,1577478381,thehypehouse,376697368,219,Lottery,K CAMP,15,586780,3193,5405598,2717,"[""@calvingoldby"",""@charlidamelio""]",[],2019-12-27,10.964374339342289,1
@charlidamelio @addisonre,1577478235,thehypehouse,376697368,219,@이보다❤のオリジナルサウンド,이보다❤,10,6025796,40605,44397702,16605,"[""@charlidamelio"",""@addisonre""]",[],2019-12-27,13.701173092246982,1
@nickaustinn @alexwaarren @lilhuddy,1577477887,thehypehouse,376697368,219,original sound,mcmquis,50,723392,4678,5654828,2392,"[""@nickaustinn"",""@alexwaarren"",""@lilhuddy""]",[],2019-12-27,12.917492804378842,1
@addisonre @dixiedamelio,1577476485,thehypehouse,376697368,219,original sound,annakuhnnn,15,2456219,14873,17286256,6179,"[""@addisonre"",""@dixiedamelio""]",[],2019-12-27,14.330870721803496,1
@petroutv @addisonre @avani,1577439402,thehypehouse,376697368,219,original sound,thehypehouse,10,826071,3990,5640587,3826,"[""@petroutv"",""@addisonre"",""@avani""]",[],2019-12-26,14.783691839164966,1
@avani @charlidamelio,1577424144,thehypehouse,376697368,219,original sound,retrø.quise,8,1049977,11243,6139906,6196,"[""@avani"",""@charlidamelio""]",[],2019-12-26,17.3848915602291,1
@addisonre @dixiedamelio,1577417602,thehypehouse,376697368,219,original sound,m_garrison08,15,2954563,17218,16929504,6266,"[""@addisonre"",""@dixiedamelio""]",[],2019-12-26,17.590869762043827,1
@k0uvr @petroutv @dixiedamelio @addisonre @charlidamelio,1577409912,thehypehouse,376697368,219,Say So,Doja Cat,11,616007,1483,4818366,1658,"[""@k0uvr"",""@petroutv"",""@dixiedamelio"",""@addisonre"",""@charlidamelio""]",[],2019-12-26,12.849750309544772,1
look who’s back @addisonre @charlidamelio,1577405752,thehypehouse,376697368,219,tori and liza new dance challenge,torimckool,9,944842,11069,5700212,3213,"[""@addisonre"",""@charlidamelio""]",[],2019-12-26,16.82611102885296,1
60% 😳 #duet with @thehypehouse,1577398588,thehypehouse,376697368,219,Say So,Doja Cat,11,476912,1172,4251035,1493,"[""@thehypehouse""]","[{""id"":""30496"",""name"":""duet"",""title"":""Use our Duet feature because two is always better than one."",""cover"":[]}]",2019-12-26,11.281417348951491,1
50% #duet with @thehypehouse,1577315274,thehypehouse,376697368,219,Say So,Doja Cat,11,410634,950,4055157,1563,"[""@thehypehouse""]","[{""id"":""30496"",""name"":""duet"",""title"":""Use our Duet feature because two is always better than one."",""cover"":[]}]",2019-12-25,10.188187535032553,1
@larrayeeee @ravonslyfee @chaser Video: @alexwaarren YouTube,1577313088,thehypehouse,376697368,219,original sound,thehypehouse,32,458121,3289,3954838,1744,"[""@larrayeeee"",""@ravonslyfee"",""@chaser"",""@alexwaarren""]",[],2019-12-25,11.711073879638054,1
40%😳 #duet with @thehypehouse,1577261544,thehypehouse,376697368,219,Say So,Doja Cat,11,410045,837,4041725,1325,"[""@thehypehouse""]","[{""id"":""30496"",""name"":""duet"",""title"":""Use our Duet feature because two is always better than one."",""cover"":[]}]",2019-12-24,10.198788883459414,1
@rylandstormss  @dixiedamelio @charlidamelio @petroutv,1577224259,thehypehouse,376697368,219,original sound,thehypehouse,8,852489,3794,5188132,3101,"[""@rylandstormss"",""@dixiedamelio"",""@charlidamelio"",""@petroutv""]",[],2019-12-24,16.564420488915857,1
You mad?,1577162410,thehypehouse,376697368,219,original sound,thehypehouse,15,555112,1202,4751594,4156,[],[],2019-12-23,11.795410129737515,1
30% #duet with @thehypehouse,1577143259,thehypehouse,376697368,219,Say So,Doja Cat,11,476146,1126,4574157,1947,"[""@thehypehouse""]","[{""id"":""30496"",""name"":""duet"",""title"":""Use our Duet feature because two is always better than one."",""cover"":[]}]",2019-12-23,10.47666269435002,1
@charlidamelio failed at the end😂 @jameswrightt @jack.wright,1577130348,thehypehouse,376697368,219,TONGUED TIED 223s by Adam Oh,adamohmusic,15,4059633,50264,22619027,10001,"[""@charlidamelio"",""@jameswrightt"",""@jack""]",[],2019-12-23,18.214302498511543,1
@alexwaarren @k0uvr @charlidamelio,1577088484,thehypehouse,376697368,219,original sound,thehypehouse,30,821682,4622,6126536,2344,"[""@alexwaarren"",""@k0uvr"",""@charlidamelio""]",[],2019-12-22,13.525555060804342,1
20% #duet with @thehypehouse,1577063456,thehypehouse,376697368,219,Say So,Doja Cat,11,565859,1329,5262401,1936,"[""@thehypehouse""]","[{""id"":""30496"",""name"":""duet"",""title"":""Use our Duet feature because two is always better than one."",""cover"":[]}]",2019-12-22,10.81491129239296,1
@dixiedamelio @petroutv,1577062205,thehypehouse,376697368,219,Say So,Doja Cat,11,1218144,4267,8421449,3913,"[""@dixiedamelio"",""@petroutv""]",[],2019-12-22,14.561912089000362,1
@rylandstormss @jack.wright @jameswrightt,1577058808,thehypehouse,376697368,219,Say So,Doja Cat,11,393798,1372,4353727,1229,"[""@rylandstormss"",""@jack"",""@jameswrightt""]",[],2019-12-22,9.104819847454836,1
Yes @dixiedamelio was eating Lucky charms in the bathroom. @petroutv,1577042263,thehypehouse,376697368,219,original sound,vhsseditss,12,719696,1841,6457664,2923,"[""@dixiedamelio"",""@petroutv""]",[],2019-12-22,11.218607843331583,1
@daisykeech & @k0uvr,1577039038,thehypehouse,376697368,219,Suicidal,YNW Melly,11,713270,3224,6316802,4897,"[""@daisykeech"",""@k0uvr""]",[],2019-12-22,11.42019331934102,1
10%,1576985673,thehypehouse,376697368,219,Say So,Doja Cat,11,1039655,4405,7478242,4878,[],[],2019-12-21,14.026531904156084,1
Shopping with @charlidamelio & @petroutv,1576975100,thehypehouse,376697382,219,original sound,thehypehouse,10,1948799,7597,11449609,3490,"[""@charlidamelio"",""@petroutv""]",[],2019-12-21,17.11749283316138,1
Epic Fail @huston16,1576974002,thehypehouse,376697382,219,original sound,thehypehouse,11,953885,7909,6313904,2579,"[""@huston16""]",[],2019-12-21,15.27379890476637,1
@charlidamelio x @jack.wright @jameswrightt,1576967386,thehypehouse,376697382,219,TONGUED TIED 223s by Adam Oh,adamohmusic,15,1022467,23768,6504095,4430,"[""@charlidamelio"",""@jack"",""@jameswrightt""]",[],2019-12-21,16.15389996609828,1
Good morning from @charlidamelio @paperyates,1576960625,thehypehouse,376697382,219,original sound,vhsseditss,11,693867,2746,5353598,2319,"[""@charlidamelio"",""@paperyates""]",[],2019-12-21,13.055369491695117,1
Nick woke up😂 @nickaustinn @petroutv,1576957362,thehypehouse,376697382,219,Follow Insta shelliehematian,.shellie,11,485474,1660,4613606,1285,"[""@nickaustinn"",""@petroutv""]",[],2019-12-21,10.586491347548966,1
I luv Anthony @petroutv @luvanthony,1576909899,thehypehouse,376697382,219,original sound,thehypehouse,7,558504,2876,5026430,1650,"[""@petroutv"",""@luvanthony""]",[],2019-12-20,11.201389455339077,1
@dixiedamelio @nickaustinn,1576893735,thehypehouse,376697382,219,My Oh My,Camila Cabello feat. DaBaby,15,992400,13667,6741632,7718,"[""@dixiedamelio"",""@nickaustinn""]",[],2019-12-20,15.037679303765023,1
Welcome to our house! @alexwaarren @k0uvr,1576883989,thehypehouse,376697382,219,Hard (feat. Tay-K and BlocBoy JB),No Jumper,8,676544,2975,5830962,2823,"[""@alexwaarren"",""@k0uvr""]",[],2019-12-20,11.70204847845004,1
@charlidamelio @lilhuddy,1576873229,thehypehouse,376697382,219,My Oh My,Camila Cabello feat. DaBaby,15,2224335,19474,13554112,8879,"[""@charlidamelio"",""@lilhuddy""]",[],2019-12-20,16.61996005345094,1
there’s so many fake accounts but uhhh waddup to da real one✌🏻😎,1576868255,thehypehouse,376697382,219,original sound,thehypehouse,9,685429,3195,5600754,9889,[],[],2019-12-20,12.47176719420278,1
@rylandstormss @lilhuddy @nickaustinn,1576814739,thehypehouse,376697382,219,Just Keep Goin',tobi lou,9,1119691,13049,9171135,3213,"[""@rylandstormss"",""@lilhuddy"",""@nickaustinn""]",[],2019-12-19,12.38617684724955,1
@petroutv,1576814404,thehypehouse,376697382,219,original sound,vhsseditss,9,418844,1632,5144362,937,"[""@petroutv""]",[],2019-12-19,8.191744671156501,1
@alexwaarren @k0uvr,1576811938,thehypehouse,376697382,219,original sound,thehypehouse,15,632065,3221,5855635,1235,"[""@alexwaarren"",""@k0uvr""]",[],2019-12-19,10.870230128756319,1
@rylandstormss @lilhuddy,1576811899,thehypehouse,376697382,219,Follow Insta shelliehematian,.shellie,15,885211,3986,7583765,2375,"[""@rylandstormss"",""@lilhuddy""]",[],2019-12-19,11.756324200446612,1
@calvingoldby @rylandstormss @huston16 @daisykeech @addisonre,1576806783,thehypehouse,376697382,219,Say So,Doja Cat,8,576634,2533,6054995,2010,"[""@calvingoldby"",""@rylandstormss"",""@huston16"",""@daisykeech"",""@addisonre""]",[],2019-12-19,9.598306852441661,1
@nickaustinn @lilhuddy,1576798833,thehypehouse,376697382,219,original sound,moistmoth,15,1702081,9435,12110067,4247,"[""@nickaustinn"",""@lilhuddy""]",[],2019-12-19,14.168071902492366,1
Hype House ❤️,1576795864,thehypehouse,376697382,219,No Idea,Don Toliver,12,1318217,51919,8557397,24103,[],[],2019-12-19,16.292793240748328,1
