text,createTime,authorMeta.name,authorMeta.heart,authorMeta.video,musicMeta.musicName,musicMeta.musicAuthor,videoMeta.duration,diggCount,shareCount,playCount,commentCount,mentions,hashtags,dates,Engagement Rates,Hypehouse?
I let that SPARKLE slip out I’m SORRY guys @jameswrightt,1563304068,jack.wright,53058697,162,original sound,edbwoy,7,9698,185,241722,40,"[""@jameswrightt""]",[],2019-07-17,4.1051290325249665,0
So here’s the back story....... @jameswrightt #foryou #duet,1562926408,jack.wright,53058697,162,original sound,sound.aesthetic,12,68602,711,633092,422,"[""@jameswrightt""]","[{""id"":""42164"",""name"":""foryou"",""title"":"""",""cover"":[]},{""id"":""30496"",""name"":""duet"",""title"":""Use our Duet feature because two is always better than one."",""cover"":[]}]",2019-07-12,11.014986763377204,0
CaLiFoRniA ChEcK 🏄‍♂️😪 #foryou #california #fyp,1562125341,jack.wright,53058697,162,california check cashmoneycowgirl,cashmoneycowgirl,11,9354,287,173286,51,[],"[{""id"":""42164"",""name"":""foryou"",""title"":"""",""cover"":[]},{""id"":""5479"",""name"":""california"",""title"":"""",""cover"":[]},{""id"":""229207"",""name"":""fyp"",""title"":"""",""cover"":[]}]",2019-07-03,5.5930657987373475,0
DoN’t yOu hAtE wHen ThiS HaPpEnS #foryou #blooper,1561514611,jack.wright,53058697,162,NESLY CRUNCH,sugar_moon_crystal,5,14410,585,192809,58,[],"[{""id"":""42164"",""name"":""foryou"",""title"":"""",""cover"":[]},{""id"":""28741"",""name"":""blooper"",""title"":""whoops! 😵"",""cover"":[]}]",2019-06-26,7.807208169743114,0
,1561012064,jack.wright,53058697,162,Better Follow Us Now,squishy.nut,12,8699,211,174959,27,[],"[{""id"":""42164"",""name"":""foryou"",""title"":"""",""cover"":[]},{""id"":""5203702"",""name"":""wikihow"",""title"":"""",""cover"":[]}]",2019-06-20,5.108053886910648,0
it really be like that sometimes #foryou #wikihow,1560572723,jack.wright,53058725,162,Better Follow Us Now,squishy.nut,12,9657,352,174411,45,[],"[{""id"":""42164"",""name"":""foryou"",""title"":"""",""cover"":[]},{""id"":""5203702"",""name"":""wikihow"",""title"":"""",""cover"":[]}]",2019-06-15,5.764544667480836,0
Can you see us? #fyp #foryou #featureme,1559964382,jack.wright,53058725,162,Chinese New Year,SALES,15,12066,110,183696,63,[],"[{""id"":""229207"",""name"":""fyp"",""title"":"""",""cover"":[]},{""id"":""42164"",""name"":""foryou"",""title"":"""",""cover"":[]},{""id"":""14817"",""name"":""featureme"",""title"":""Use the new hashtag #FeatureMe to increase your chances of getting featured on TikTok!🙋🙋🏽"",""cover"":[]}]",2019-06-08,6.662638271927531,0
"My ex cheated on me. If this gets enough likes, I’ll give her a second chance😪 #foryou #fyp",1559752618,jack.wright,53058725,162,original sound,jack.wright,10,10079,118,206331,173,[],"[{""id"":""42164"",""name"":""foryou"",""title"":"""",""cover"":[]},{""id"":""229207"",""name"":""fyp"",""title"":"""",""cover"":[]}]",2019-06-06,5.025904977923822,0
Who would jump with sticks? ........ me #foryou #foryoupage #fyp  #featureme,1559690050,jack.wright,53058725,162,Amour plastique,Videoclub,13,33293,600,868337,179,[],"[{""id"":""42164"",""name"":""foryou"",""title"":"""",""cover"":[]},{""id"":""88764338"",""name"":""foryoupage"",""title"":"""",""cover"":[]},{""id"":""229207"",""name"":""fyp"",""title"":"""",""cover"":[]},{""id"":""14817"",""name"":""featureme"",""title"":""Use the new hashtag #FeatureMe to increase your chances of getting featured on TikTok!🙋🙋🏽"",""cover"":[]}]",2019-06-05,3.9238222026701615,0
havin‘ fun in hawaii 🌺🌊 #foryou #fyp #nature #foryoupage,1559612081,jack.wright,53058725,162,original sound,jack.wright,59,6449,144,118632,30,[],"[{""id"":""42164"",""name"":""foryou"",""title"":"""",""cover"":[]},{""id"":""229207"",""name"":""fyp"",""title"":"""",""cover"":[]},{""id"":""5399"",""name"":""nature"",""title"":"""",""cover"":[]},{""id"":""88764338"",""name"":""foryoupage"",""title"":"""",""cover"":[]}]",2019-06-04,5.582810708746376,0
Comment which boy you’ll choose⬇️🙋♂️#foryou #fyp #foryoupage #featureme #trending #classdismissed,1559604735,jack.wright,53058725,162,original sound,jack.wright,13,10194,327,201847,609,[],"[{""id"":""42164"",""name"":""foryou"",""title"":"""",""cover"":[]},{""id"":""229207"",""name"":""fyp"",""title"":"""",""cover"":[]},{""id"":""88764338"",""name"":""foryoupage"",""title"":"""",""cover"":[]},{""id"":""14817"",""name"":""featureme"",""title"":""Use the new hashtag #FeatureMe to increase your chances of getting featured on TikTok!🙋🙋🏽"",""cover"":[]},{""id"":""20105"",""name"":""trending"",""title"":"""",""cover"":[]},{""id"":""3340530"",""name"":""classdismissed"",""title"":""It's time to leave the lecture hall behind because school is out for the Summer! Show us how you're celebrating with #ClassDismissed."",""cover"":[""https://p16-va-default.akamaized.net/obj/musically-maliva-obj/1635096353681413.JPEG""]}]",2019-06-04,5.514077494339772,0
"If this gets 50k likes, our parents will buy us a car😱 #foryou #foryoupage #featureme #trending",1559587284,jack.wright,53058725,162,original sound,jack.wright,10,10847,287,169555,72,[],"[{""id"":""42164"",""name"":""foryou"",""title"":"""",""cover"":[]},{""id"":""88764338"",""name"":""foryoupage"",""title"":"""",""cover"":[]},{""id"":""14817"",""name"":""featureme"",""title"":""Use the new hashtag #FeatureMe to increase your chances of getting featured on TikTok!🙋🙋🏽"",""cover"":[]},{""id"":""20105"",""name"":""trending"",""title"":"""",""cover"":[]}]",2019-06-04,6.609064905193006,0
POV: My pillow watching me getting possessed by Demons😈 #POV #foryou #foryoupage #featureme #comedy,1559542748,jack.wright,53058725,162,THX by mopjuice,mopjuice,11,8905,352,141579,63,[],"[{""id"":""180049"",""name"":""pov"",""title"":""Is this what we really look like??? Show us what life looks like when the tables are turned with #POV."",""cover"":[""https://p16-va-default.akamaized.net/obj/musically-maliva-obj/1632487505818629.PNG""]},{""id"":""42164"",""name"":""foryou"",""title"":"""",""cover"":[]},{""id"":""88764338"",""name"":""foryoupage"",""title"":"""",""cover"":[]},{""id"":""14817"",""name"":""featureme"",""title"":""Use the new hashtag #FeatureMe to increase your chances of getting featured on TikTok!🙋🙋🏽"",""cover"":[]},{""id"":""7888"",""name"":""comedy"",""title"":""We're excited to introduce #Comedy in the new Categories section! We wanna see your best original comedy skills! 😂 😂 😂"",""cover"":[]}]",2019-06-03,6.582897181079114,0
we all got referrals for this TikTok so please don’t let this flop #fyp #foryoupage #school #foryou,1559328780,jack.wright,53058725,162,Wait a Minute!,Willow,8,7487,57,125019,29,[],"[{""id"":""229207"",""name"":""fyp"",""title"":"""",""cover"":[]},{""id"":""88764338"",""name"":""foryoupage"",""title"":"""",""cover"":[]},{""id"":""3586"",""name"":""school"",""title"":"""",""cover"":[]},{""id"":""42164"",""name"":""foryou"",""title"":"""",""cover"":[]}]",2019-06-01,6.057479263152001,0
,1557505954,jack.wright,53058725,162,original sound,ɡαʆαXψ_ϯմηες,11,9543,406,143313,72,[],[],2019-05-11,6.992387292150746,0
I hate high school🤣🤓 #foryou #foryoupage #school #viral #trending #comedy #featurethis,1557170833,jack.wright,53058725,162,buttercup by jack stauber,alternative_soundzzz,15,11827,325,144421,127,[],"[{""id"":""42164"",""name"":""foryou"",""title"":"""",""cover"":[]},{""id"":""88764338"",""name"":""foryoupage"",""title"":"""",""cover"":[]},{""id"":""3586"",""name"":""school"",""title"":"""",""cover"":[]},{""id"":""20884"",""name"":""viral"",""title"":"""",""cover"":[]},{""id"":""20105"",""name"":""trending"",""title"":"""",""cover"":[]},{""id"":""7888"",""name"":""comedy"",""title"":""We're excited to introduce #Comedy in the new Categories section! We wanna see your best original comedy skills! 😂 😂 😂"",""cover"":[]},{""id"":""45875"",""name"":""featurethis"",""title"":""Now hashtag #featurethis to increase the possibility of getting featured on musically! Go for it!"",""cover"":[]}]",2019-05-07,8.502226130548882,0
